DATE,CPIAUCSL,FEDFUNDS,INDPRO,PAYEMS,UNRATE
1999-02-01,164.7,4.76,90.6683,128136.0,4.4
1999-03-01,164.8,4.81,90.831,128244.0,4.2
1999-04-01,165.9,4.74,91.0632,128618.0,4.3
1999-05-01,166.0,4.74,91.7311,128830.0,4.2
1999-06-01,166.0,4.76,91.5818,129093.0,4.3
1999-07-01,166.7,4.99,92.1587,129414.0,4.3
1999-08-01,167.1,5.07,92.5363,129576.0,4.2
1999-09-01,167.8,5.22,92.1699,129792.0,4.2
1999-10-01,168.1,5.2,93.3786,130189.0,4.1
1999-11-01,168.4,5.42,93.824,130482.0,4.1
1999-12-01,168.8,5.3,94.5441,130781.0,4.0
2000-01-01,169.3,5.45,94.5458,131009.0,4.0
2000-02-01,170.0,5.73,94.8185,131140.0,4.1
2000-03-01,171.0,5.85,95.1983,131608.0,4.0
2000-04-01,170.9,6.02,95.8921,131895.0,3.8
2000-05-01,171.2,6.27,96.0691,132121.0,4.0
2000-06-01,172.2,6.53,96.1568,132077.0,4.0
2000-07-01,172.7,6.54,96.0239,132253.0,4.0
2000-08-01,172.7,6.5,95.7182,132240.0,4.1
2000-09-01,173.6,6.52,96.1105,132375.0,3.9
2000-10-01,173.9,6.51,95.8225,132361.0,3.9
2000-11-01,174.2,6.51,95.8391,132589.0,3.9
2000-12-01,174.6,6.4,95.5791,132731.0,3.9
2001-01-01,175.6,5.98,94.9499,132706.0,4.2
2001-02-01,176.0,5.49,94.369,132778.0,4.2
2001-03-01,176.1,5.31,94.1259,132751.0,4.3
2001-04-01,176.4,4.8,93.9061,132471.0,4.4
2001-05-01,177.3,4.21,93.2803,132432.0,4.3
2001-06-01,177.7,3.97,92.7057,132302.0,4.5
2001-07-01,177.4,3.77,92.1721,132191.0,4.6
2001-08-01,177.4,3.65,92.0023,132035.0,4.9
2001-09-01,178.1,3.07,91.6795,131794.0,5.0
2001-10-01,177.6,2.49,91.2682,131467.0,5.3
2001-11-01,177.5,2.09,90.7894,131176.0,5.5
2001-12-01,177.4,1.82,90.8311,131004.0,5.7
2002-01-01,177.7,1.73,91.3471,130869.0,5.7
2002-02-01,178.0,1.74,91.3672,130733.0,5.7
2002-03-01,178.5,1.73,92.1054,130712.0,5.7
2002-04-01,179.3,1.75,92.479,130634.0,5.9
2002-05-01,179.5,1.75,92.8824,130629.0,5.8
2002-06-01,179.6,1.75,93.7637,130685.0,5.8
2002-07-01,180.0,1.73,93.5461,130601.0,5.8
2002-08-01,180.5,1.74,93.5765,130587.0,5.7
2002-09-01,180.8,1.75,93.7116,130527.0,5.7
2002-10-01,181.2,1.75,93.4006,130649.0,5.7
2002-11-01,181.5,1.34,93.8758,130662.0,5.9
2002-12-01,181.8,1.24,93.4191,130504.0,6.0
2003-01-01,182.6,1.24,93.9571,130596.0,5.8
2003-02-01,183.6,1.26,94.2558,130447.0,5.9
2003-03-01,183.9,1.25,94.0416,130238.0,5.9
2003-04-01,183.2,1.26,93.3666,130194.0,6.0
2003-05-01,182.9,1.26,93.3852,130187.0,6.1
2003-06-01,183.1,1.22,93.5219,130197.0,6.3
2003-07-01,183.7,1.01,93.9144,130219.0,6.2
2003-08-01,184.5,1.03,93.7371,130178.0,6.1
2003-09-01,185.1,1.01,94.3262,130282.0,6.1
2003-10-01,184.9,1.01,94.4442,130485.0,6.0
2003-11-01,185.0,1.0,95.2224,130496.0,5.8
2003-12-01,185.5,0.98,95.1545,130619.0,5.7
2004-01-01,186.3,1.0,95.3434,130778.0,5.7
2004-02-01,186.7,1.01,95.9228,130826.0,5.6
2004-03-01,187.1,1.0,95.4538,131157.0,5.8
2004-04-01,187.4,1.0,95.8653,131408.0,5.6
2004-05-01,188.2,1.0,96.6472,131715.0,5.6
2004-06-01,188.9,1.03,95.8588,131792.0,5.6
2004-07-01,189.1,1.26,96.5901,131837.0,5.5
2004-08-01,189.2,1.43,96.6687,131956.0,5.4
2004-09-01,189.8,1.61,96.745,132118.0,5.4
2004-10-01,190.8,1.76,97.6604,132464.0,5.5
2004-11-01,191.7,1.93,97.8427,132530.0,5.4
2004-12-01,191.7,2.16,98.5495,132659.0,5.4
2005-01-01,191.6,2.28,99.002,132795.0,5.3
2005-02-01,192.4,2.5,99.6741,133034.0,5.4
2005-03-01,193.1,2.63,99.5181,133169.0,5.2
2005-04-01,193.7,2.79,99.6518,133533.0,5.2
2005-05-01,193.6,3.0,99.8158,133710.0,5.1
2005-06-01,193.7,3.04,100.2232,133955.0,5.0
2005-07-01,194.9,3.26,99.8997,134329.0,5.0
2005-08-01,196.1,3.5,100.1025,134525.0,4.9
2005-09-01,198.8,3.62,98.2644,134592.0,5.0
2005-10-01,199.1,3.78,99.4949,134676.0,5.0
2005-11-01,198.1,4.0,100.5129,135017.0,5.0
2005-12-01,198.1,4.16,101.1118,135174.0,4.9
2006-01-01,199.3,4.29,101.2313,135452.0,4.7
2006-02-01,199.4,4.49,101.2755,135767.0,4.8
2006-03-01,199.7,4.59,101.4651,136049.0,4.7
2006-04-01,200.7,4.79,101.9012,136232.0,4.7
2006-05-01,201.3,4.94,101.7589,136257.0,4.6
2006-06-01,201.8,4.99,102.1304,136336.0,4.6
2006-07-01,202.9,5.24,102.0989,136542.0,4.7
2006-08-01,203.8,5.25,102.4526,136725.0,4.7
2006-09-01,202.8,5.25,102.2753,136878.0,4.5
2006-10-01,201.9,5.25,102.2299,136886.0,4.4
2006-11-01,202.0,5.25,102.1419,137095.0,4.5
2006-12-01,203.1,5.24,103.2191,137266.0,4.4
2007-01-01,203.437,5.25,102.7129,137506.0,4.6
2007-02-01,204.226,5.26,103.7659,137595.0,4.5
2007-03-01,205.288,5.26,103.9538,137785.0,4.4
2007-04-01,205.904,5.25,104.7077,137865.0,4.5
2007-05-01,206.755,5.25,104.7507,138008.0,4.4
2007-06-01,207.234,5.25,104.7581,138083.0,4.6
2007-07-01,207.603,5.26,104.7111,138049.0,4.7
2007-08-01,207.667,5.02,104.9122,138029.0,4.6
2007-09-01,208.547,4.94,105.2764,138117.0,4.7
2007-10-01,209.19,4.76,104.772,138201.0,4.7
2007-11-01,210.834,4.49,105.3295,138315.0,4.7
2007-12-01,211.445,4.24,105.3213,138413.0,5.0
2008-01-01,212.174,3.94,105.0195,138430.0,5.0
2008-02-01,212.687,2.98,104.6741,138346.0,4.9
2008-03-01,213.448,2.61,104.4179,138268.0,5.1
2008-04-01,213.942,2.28,103.6403,138058.0,5.0
2008-05-01,215.208,1.98,103.1178,137872.0,5.4
2008-06-01,217.463,2.0,102.9484,137710.0,5.6
2008-07-01,219.016,2.01,102.4071,137497.0,5.8
2008-08-01,218.69,2.0,100.8875,137230.0,6.1
2008-09-01,218.877,1.81,96.5439,136780.0,6.1
2008-10-01,216.995,0.97,97.4562,136306.0,6.5
2008-11-01,213.153,0.39,96.2593,135540.0,6.8
2008-12-01,211.398,0.16,93.4434,134846.0,7.3
2009-01-01,211.933,0.15,91.2317,134053.0,7.8
2009-02-01,212.705,0.22,90.6389,133351.0,8.3
2009-03-01,212.495,0.18,89.1913,132528.0,8.7
2009-04-01,212.709,0.15,88.3876,131841.0,9.0
2009-05-01,213.022,0.18,87.4424,131492.0,9.4
2009-06-01,214.79,0.21,87.065,131021.0,9.5
2009-07-01,214.726,0.16,87.981,130692.0,9.5
2009-08-01,215.445,0.16,88.9534,130479.0,9.6
2009-09-01,215.861,0.15,89.6229,130259.0,9.8
2009-10-01,216.509,0.12,89.9136,130055.0,10.0
2009-11-01,217.234,0.12,90.2811,130053.0,9.9
2009-12-01,217.347,0.12,90.5265,129778.0,9.9
2010-01-01,217.488,0.11,91.5636,129801.0,9.8
2010-02-01,217.281,0.13,91.8988,129733.0,9.8
2010-03-01,217.353,0.16,92.5394,129897.0,9.9
2010-04-01,217.403,0.2,92.928,130140.0,9.9
2010-05-01,217.29,0.2,94.3244,130664.0,9.6
2010-06-01,217.199,0.18,94.5056,130527.0,9.4
2010-07-01,217.605,0.18,94.9417,130459.0,9.4
2010-08-01,217.923,0.19,95.3385,130423.0,9.5
2010-09-01,218.275,0.19,95.6063,130371.0,9.5
2010-10-01,219.035,0.19,95.3785,130633.0,9.4
2010-11-01,219.59,0.19,95.4163,130752.0,9.8
2010-12-01,220.472,0.18,96.2444,130839.0,9.3
2011-01-01,221.187,0.17,96.1454,130882.0,9.1
2011-02-01,221.898,0.16,95.7235,131071.0,9.0
2011-03-01,223.046,0.14,96.6445,131296.0,9.0
2011-04-01,224.093,0.1,96.2727,131642.0,9.1
2011-05-01,224.806,0.09,96.4871,131719.0,9.0
2011-06-01,224.806,0.09,96.715,131944.0,9.1
2011-07-01,225.395,0.07,97.1317,132013.0,9.0
2011-08-01,226.106,0.1,97.7027,132123.0,9.0
2011-09-01,226.597,0.08,97.6288,132371.0,9.0
2011-10-01,226.75,0.07,98.3224,132580.0,8.8
2011-11-01,227.169,0.08,98.1979,132721.0,8.6
2011-12-01,227.223,0.07,98.6923,132930.0,8.5
2012-01-01,227.842,0.08,99.3264,133288.0,8.3
2012-02-01,228.329,0.1,99.6217,133525.0,8.3
2012-03-01,228.807,0.13,99.0674,133758.0,8.2
2012-04-01,229.187,0.14,99.8626,133836.0,8.2
2012-05-01,228.713,0.16,100.0384,133951.0,8.2
2012-06-01,228.524,0.16,100.0677,134027.0,8.2
2012-07-01,228.59,0.16,100.304,134170.0,8.2
2012-08-01,229.918,0.13,99.9132,134347.0,8.1
2012-09-01,231.015,0.14,99.9138,134550.0,7.8
2012-10-01,231.638,0.16,100.2063,134696.0,7.8
2012-11-01,231.249,0.16,100.7003,134828.0,7.7
2012-12-01,231.221,0.16,100.9782,135072.0,7.9
2013-01-01,231.612,0.14,100.8955,135283.0,8.0
2013-02-01,232.985,0.15,101.4671,135569.0,7.7
2013-03-01,232.299,0.14,101.772,135699.0,7.5
2013-04-01,231.795,0.15,101.6802,135896.0,7.6
2013-05-01,231.916,0.11,101.6916,136122.0,7.5
2013-06-01,232.374,0.09,101.873,136284.0,7.5
2013-07-01,232.889,0.09,101.297,136406.0,7.3
2013-08-01,233.323,0.08,102.0772,136667.0,7.3
2013-09-01,233.632,0.08,102.5705,136857.0,7.2
2013-10-01,233.718,0.09,102.4728,137069.0,7.2
2013-11-01,234.121,0.08,102.8086,137327.0,6.9
2013-12-01,234.723,0.09,103.0979,137374.0,6.7
2014-01-01,235.385,0.07,102.6063,137564.0,6.6
2014-02-01,235.672,0.07,103.6292,137715.0,6.7
2014-03-01,235.978,0.08,104.5546,137987.0,6.7
2014-04-01,236.471,0.09,104.7807,138316.0,6.2
2014-05-01,236.832,0.09,105.0799,138562.0,6.3
2014-06-01,237.029,0.1,105.4698,138866.0,6.1
2014-07-01,237.424,0.09,105.4919,139068.0,6.2
2014-08-01,237.256,0.09,105.425,139298.0,6.2
2014-09-01,237.486,0.09,105.7329,139578.0,5.9
2014-10-01,237.506,0.09,105.7898,139805.0,5.7
2014-11-01,237.118,0.09,106.6134,140117.0,5.8
